date,open,high,low,close,volume,timeframe,instrument_type
2025-11-19 14:15:00+05:30,26408.0,26420.0,26405.0,26414.0,8775,15m,FUTURES
2025-11-19 14:30:00+05:30,26414.0,26425.0,26404.0,26419.7,8255,15m,FUTURES
2025-11-19 14:45:00+05:30,26419.7,26426.0,26412.2,26416.0,6045,15m,FUTURES
2025-11-19 15:00:00+05:30,26416.0,26424.9,26404.1,26408.8,5785,15m,FUTURES
2025-11-19 15:15:00+05:30,26408.8,26425.0,26406.0,26420.0,18070,15m,FUTURES
2025-11-20 09:15:00+05:30,26445.0,26487.9,26440.0,26464.0,18850,15m,FUTURES
2025-11-20 09:30:00+05:30,26464.0,26479.0,26420.1,26440.1,16315,15m,FUTURES
2025-11-20 09:45:00+05:30,26440.1,26459.0,26426.1,26440.0,6175,15m,FUTURES
2025-11-20 10:00:00+05:30,26440.0,26467.0,26437.0,26466.9,6890,15m,FUTURES
2025-11-20 10:15:00+05:30,26466.9,26475.0,26458.1,26475.0,6175,15m,FUTURES
2025-11-20 10:30:00+05:30,26475.0,26492.0,26470.0,26484.0,9555,15m,FUTURES
2025-11-20 10:45:00+05:30,26484.0,26520.1,26484.0,26489.0,20345,15m,FUTURES
2025-11-20 11:00:00+05:30,26489.0,26504.9,26482.0,26498.0,5005,15m,FUTURES
2025-11-20 11:15:00+05:30,26498.0,26502.0,26481.6,26499.5,12415,15m,FUTURES
2025-11-20 11:30:00+05:30,26499.5,26513.0,26494.0,26505.1,5460,15m,FUTURES
2025-11-20 11:45:00+05:30,26505.1,26510.0,26490.0,26500.0,5070,15m,FUTURES
2025-11-20 12:00:00+05:30,26500.0,26514.9,26500.0,26502.0,5135,15m,FUTURES
2025-11-20 12:15:00+05:30,26502.0,26530.0,26501.0,26528.0,10465,15m,FUTURES
2025-11-20 12:30:00+05:30,26528.0,26539.0,26522.4,26534.0,16575,15m,FUTURES
2025-11-20 12:45:00+05:30,26534.0,26539.9,26522.2,26533.8,5525,15m,FUTURES
2025-11-20 13:00:00+05:30,26533.8,26546.9,26526.0,26526.9,8580,15m,FUTURES
2025-11-20 13:15:00+05:30,26526.9,26559.9,26525.4,26559.9,11375,15m,FUTURES
2025-11-20 13:30:00+05:30,26560.0,26587.8,26552.8,26572.0,28210,15m,FUTURES
2025-11-20 13:45:00+05:30,26572.0,26595.0,26566.9,26591.1,10790,15m,FUTURES
2025-11-20 14:00:00+05:30,26591.1,26593.6,26577.9,26580.1,9685,15m,FUTURES
2025-11-20 14:15:00+05:30,26580.1,26596.0,26562.0,26562.0,9555,15m,FUTURES
2025-11-20 14:30:00+05:30,26562.0,26582.0,26555.1,26555.1,8190,15m,FUTURES
2025-11-20 14:45:00+05:30,26555.1,26578.6,26555.1,26572.8,8580,15m,FUTURES
2025-11-20 15:00:00+05:30,26572.8,26572.8,26547.0,26569.0,14105,15m,FUTURES
2025-11-20 15:15:00+05:30,26569.0,26577.0,26560.1,26574.0,10595,15m,FUTURES
2025-11-21 09:15:00+05:30,26562.9,26562.9,26490.0,26516.1,24505,15m,FUTURES
2025-11-21 09:30:00+05:30,26516.1,26535.0,26493.0,26496.0,23140,15m,FUTURES
2025-11-21 09:45:00+05:30,26496.0,26496.0,26455.0,26493.9,18720,15m,FUTURES
2025-11-21 10:00:00+05:30,26493.9,26493.9,26450.0,26452.0,20410,15m,FUTURES
2025-11-21 10:15:00+05:30,26452.0,26462.3,26429.7,26433.5,20410,15m,FUTURES
2025-11-21 10:30:00+05:30,26433.5,26450.0,26428.3,26449.9,14365,15m,FUTURES
2025-11-21 10:45:00+05:30,26445.0,26468.9,26432.0,26468.9,17940,15m,FUTURES
2025-11-21 11:00:00+05:30,26468.9,26470.6,26428.0,26466.0,13065,15m,FUTURES
2025-11-21 11:15:00+05:30,26466.0,26477.0,26445.5,26475.0,4355,15m,FUTURES
2025-11-21 11:30:00+05:30,26475.0,26475.0,26447.0,26453.0,12610,15m,FUTURES
2025-11-21 11:45:00+05:30,26453.0,26474.8,26453.0,26460.0,12090,15m,FUTURES
2025-11-21 12:00:00+05:30,26460.0,26490.0,26450.6,26489.0,14300,15m,FUTURES
2025-11-21 12:15:00+05:30,26489.0,26520.0,26483.2,26501.5,13390,15m,FUTURES
2025-11-21 12:30:00+05:30,26501.5,26509.9,26490.1,26505.0,3510,15m,FUTURES
2025-11-21 12:45:00+05:30,26505.0,26543.1,26500.1,26521.3,13910,15m,FUTURES
